2022-07-14 20:52:36,693 - root - INFO - 

***** starting gs_nft_api.py *****

2022-07-14 20:53:04,157 - root - INFO - gathering data on collection 58 of 277 - gemstones {'itemCount': 12, 'floorPrice': '50000000000000000', 'totalVolume': '6007000000000000000', 'forSale': '314'}
2022-07-14 20:53:05,114 - root - INFO - gathering data on collection 59 of 277 - yaboynancyportraits {'itemCount': 99, 'floorPrice': '25000000000000000', 'totalVolume': '54776790000000000000', 'forSale': '1419'}
2022-07-14 20:53:05,654 - root - INFO - gathering data on collection 60 of 277 - stonegodsarchives {'itemCount': 9, 'floorPrice': '50000000000000000', 'totalVolume': '200000000000000000', 'forSale': '61'}
2022-07-14 20:53:06,325 - root - INFO - gathering data on collection 61 of 277 - yaboynancymusic {'itemCount': 7, 'floorPrice': '30000000000000000', 'totalVolume': '2276000000000000000', 'forSale': '466'}
2022-07-14 20:53:06,732 - root - INFO - gathering data on collection 62 of 277 - Brainie-Collabs {'itemCount': 7, 'floorPrice': '5000000000000000', 'totalVolume': '4982000000000000000', 'forSale': '9940'}
2022-07-14 20:53:07,151 - root - INFO - gathering data on collection 63 of 277 - PixelPupHeadPFP {'itemCount': 11, 'floorPrice': '12500000000000000', 'totalVolume': '2252500000000000000', 'forSale': '134'}
2022-07-14 20:53:07,643 - root - INFO - gathering data on collection 64 of 277 - 3020s {'itemCount': 5, 'floorPrice': '90000000000000000', 'totalVolume': '12331000000000000000', 'forSale': '62'}
2022-07-14 20:53:08,394 - root - INFO - gathering data on collection 65 of 277 - Beep3D {'itemCount': 22, 'floorPrice': '19990000000000000', 'totalVolume': '14046700000000000000', 'forSale': '764'}
2022-07-14 20:53:08,828 - root - INFO - gathering data on collection 66 of 277 - Thugz-Collabs {'itemCount': 1, 'floorPrice': '69000000000000000000', 'totalVolume': '300000000000000000', 'forSale': '1'}
2022-07-14 20:53:09,236 - root - INFO - gathering data on collection 67 of 277 - thugz-stickers {'itemCount': 3, 'floorPrice': '5000000000000000', 'totalVolume': '112000000000000000', 'forSale': '152'}
2022-07-14 20:53:09,980 - root - INFO - gathering data on collection 68 of 277 - Halfdan {'itemCount': 2267, 'floorPrice': '45000000000000000', 'totalVolume': '1450000000000000000', 'forSale': '1190'}
2022-07-14 20:53:10,638 - root - INFO - gathering data on collection 69 of 277 - corks {'itemCount': 1010, 'floorPrice': '69000000000000000', 'totalVolume': '2012000000000000000', 'forSale': '993'}
2022-07-14 20:53:11,714 - root - INFO - gathering data on collection 70 of 277 - AI_ART {'itemCount': 47, 'floorPrice': '49000000000000000', 'totalVolume': '90400570000000000000', 'forSale': '523'}
2022-07-14 20:53:12,261 - root - INFO - gathering data on collection 71 of 277 - Moon222Collabs {'itemCount': 8, 'floorPrice': '200000000000000000', 'totalVolume': '1400000000000000000', 'forSale': '12'}
